,timeStr,time,Latitude,Longitude,alt,speed,distance,MSL,surfaceAlt,ellipsoid,x,y,si50,foraging,UTC,All_time
1335,06-Jan-2017 03:24:05,736701.1417271991,32.1111637151473,34.8075533372367,0,0.0,0.0,0,0,11.9475180999739,670539.159183749,3554187.67857177,4.94517046788027,1,03:24:04,2017-01-06 03:24:04
1336,06-Jan-2017 03:24:35,736701.1420744209,32.1110821161857,34.807633172272894,0,0.392477451750644,11.7743235525193,0,0,12.5497596899539,670546.844328364,3554178.75818795,4.94517046788027,1,03:24:34,2017-01-06 03:24:34
1337,06-Jan-2017 03:25:05,736701.142421643,32.1110367674182,34.8076689965246,0,0.20197919878423395,6.059375963527019,0,0,13.1032005058976,670550.3091186989,3554173.78714531,4.565083754229259,1,03:25:04,2017-01-06 03:25:04
1338,06-Jan-2017 03:25:35,736701.1427688659,32.1110279113168,34.8076605156041,0,0.0422288572411788,1.2668657172353601,0,0,13.607514292064,670549.5253147361,3554172.79185636,5.96643315010097,1,03:25:34,2017-01-06 03:25:34
1339,06-Jan-2017 03:26:05,736701.143116088,32.1110190552184,34.8076520346864,0,0.0422288445104758,1.26686533531427,0,0,14.111827909146,670548.74151088,3554171.79656781,7.8434374656470895,1,03:26:04,2017-01-06 03:26:04
1340,06-Jan-2017 03:26:35,736701.14346331,32.11101019912,34.8076435537687,0,0.042228845964016,1.26686537892048,0,0,14.616141526228098,670547.957706866,3554170.80127933,12.1393251956424,1,03:26:34,2017-01-06 03:26:34
1341,06-Jan-2017 03:27:05,736701.143810532,32.111001343021606,34.807635072851,0,0.0422288474049817,1.26686542214945,0,0,15.120455143310199,670547.173902695,3554169.80599092,17.2104048311701,1,03:27:04,2017-01-06 03:27:04
1342,06-Jan-2017 03:27:35,736701.144157755,32.1110075602051,34.8075735975152,0,0.194752096230756,5.84256288692268,0,0,19.0770824190465,670541.361407056,3554170.39796688,19.7306448560333,1,03:27:34,2017-01-06 03:27:34
1343,06-Jan-2017 03:28:05,736701.144504977,32.1108446258012,34.8077957966982,0,0.922651224967892,27.6795367490368,0,0,20.6533875460005,670562.631626297,3554152.68541404,20.52210731166,1,03:28:04,2017-01-06 03:28:04
1344,06-Jan-2017 03:28:35,736701.144852199,32.1107041331554,34.8078925908251,0,0.601973595026027,18.0592078507808,0,0,21.3801970020226,670572.026666411,3554137.26243737,20.9590152502197,1,03:28:34,2017-01-06 03:28:34
1345,06-Jan-2017 03:29:05,736701.145199421,32.1108427282332,34.807740659927305,0,0.70061043985513,21.0183131956539,0,0,23.317299130827102,670557.43233352,3554152.3877452,21.315836826273898,1,03:29:04,2017-01-06 03:29:04
1346,06-Jan-2017 03:29:35,736701.1455466441,32.1112744856265,34.807474091017,0,1.8027512109932602,54.08253632979779,0,0,31.008009616424697,670531.475361679,3554199.83409752,21.6590078195994,1,03:29:34,2017-01-06 03:29:34
1347,06-Jan-2017 03:30:05,736701.145893866,32.11145952709,34.8080763622577,0,2.01430909223818,60.4292727671455,0,0,40.58861802168921,670587.962432032,3554221.30286298,22.011779912113198,1,03:30:04,2017-01-06 03:30:04
1348,06-Jan-2017 03:30:35,736701.1462410879,32.1118528424165,34.8084847848893,0,1.94014363100909,58.2043089302727,0,0,43.6874343113308,670625.769906502,3554265.55595837,22.0802565812251,1,03:30:34,2017-01-06 03:30:34
1349,06-Jan-2017 03:31:05,736701.14658831,32.1119496468747,34.8082959403544,0,0.693499213414349,20.8049764024305,0,0,45.0956940754305,670607.770210799,3554275.98946199,21.775316239180302,1,03:31:04,2017-01-06 03:31:04
1350,06-Jan-2017 03:31:35,736701.146935532,32.1120677648364,34.8081988576742,0,0.5327981355854411,15.9839440675632,0,0,43.5740877120921,670598.389627861,3554288.93129848,21.4261520276503,1,03:31:34,2017-01-06 03:31:34
1351,06-Jan-2017 03:32:05,736701.147282755,32.111947967908,34.808194262252,0,0.44302221018886606,13.290666305666,0,0,45.8779927649273,670598.178888471,3554275.64230304,20.8178198080328,1,03:32:04,2017-01-06 03:32:04
1352,06-Jan-2017 03:32:35,736701.1476299771,32.1117478490308,34.8082407127472,0,0.7539631157473159,22.6188934724195,0,0,50.4404536739724,670602.9343429371,3554253.52895877,19.6866273531085,1,03:32:34,2017-01-06 03:32:34
1353,06-Jan-2017 03:33:05,736701.147977199,32.1117587358657,34.8082251202639,0,0.0634445239264628,1.9033357177938799,0,0,53.9855696584118,670601.442761839,3554254.71127543,17.8419709450951,1,03:33:04,2017-01-06 03:33:04
1354,06-Jan-2017 03:33:35,736701.1483244209,32.111870551683396,34.8081536892034,0,0.47042551958039797,14.112765587412,0,0,54.2145111153255,670594.494408956,3554266.99502668,15.7712316715105,1,03:33:34,2017-01-06 03:33:34
1355,06-Jan-2017 03:34:05,736701.148671644,32.1117730206193,34.808379811862004,0,0.797468614459207,23.924058433776196,0,0,58.5009431649497,670616.013064283,3554256.53997791,13.531481322985899,1,03:34:04,2017-01-06 03:34:04
1356,06-Jan-2017 03:34:35,736701.1490188659,32.1119493130846,34.8082097378999,0,0.8431085651003141,25.2932569530094,0,0,54.8359507174026,670599.6366831079,3554275.81594706,11.6538792597813,1,03:34:34,2017-01-06 03:34:34
1357,06-Jan-2017 03:35:05,736701.149366088,32.1118838790198,34.808187238001,0,0.251997975684044,7.55993927052132,0,0,54.7797262465024,670597.63531326,3554268.52573441,10.5030949865411,1,03:35:04,2017-01-06 03:35:04
