,time,Latitude,Longitude,N,geoid,E,satellites,ellipsoid,PDOP,HDOP,VDOP,x,y,alt,MSL,surfaceAlt,speed,distance,UTC,All_time
16836,737045.832678009,32.1109548350469,34.8078313298268,1,18.964000000000002,1,6,32.8,1.6,1.2,,670565.77960482,3554164.96041113,1.0,13.835999999999999,43,0.150818767347391,9.047617853170019,19:59:03,2017-12-16 19:59:03
16837,737045.832852083,32.1109923674287,34.8078368276771,1,18.965,1,6,34.0,1.6,1.2,,670566.228577808,3554169.1302771005,1.0,15.035,43,0.27885418688248603,4.19396697071259,19:59:18,2017-12-16 19:59:18
16838,737045.83319919,32.1110901354664,34.807753870580605,1,18.964000000000002,1,6,34.5,1.6,1.2,,670558.218729908,3554179.83834709,1.0,15.536,43,0.44589448128948206,13.372375493871601,19:59:48,2017-12-16 19:59:48
16839,737045.833893403,32.111179972193,34.8076543715067,1,18.962,1,6,33.8,1.5,1.2,,670548.662720175,3554189.64090307,1.0,14.838,43,0.228237465652841,13.6896831898574,20:00:48,2017-12-16 20:00:48
16840,737045.834240393,32.1111091411342,34.807698819408195,1,18.963,1,6,35.0,1.5,1.1,,670552.9886483729,3554181.85832746,1.0,16.037,41,0.296999725544514,8.90405177182452,20:01:18,2017-12-16 20:01:18
16841,737045.83493588,32.1109445909308,34.8078599539988,1,18.965,1,6,35.0,1.6,1.2,,670568.499694655,3554163.86997807,1.0,16.035,32,0.395279279419101,23.752331900293797,20:02:18,2017-12-16 20:02:18
16842,737045.83545625,32.110869411067,34.8079337576935,1,18.965,1,6,34.6,1.6,1.2,,670575.603811673,3554155.65174189,1.0,15.635,32,0.24161795811101702,10.8631433966713,20:03:03,2017-12-16 20:03:03
16843,737045.835629398,32.110924367671196,34.80783227407181,1,18.964000000000002,1,6,34.1,1.6,1.2,,670565.925378802,3554161.58403137,1.0,15.136,43,0.75881239248108,11.351833391517,20:03:18,2017-12-16 20:03:18
16844,737045.836150347,32.1110156443421,34.8077852971524,1,18.963,1,6,35.1,1.6,1.2,,670561.322759395,3554171.62937423,1.0,16.137,43,0.24549146780240902,11.0495709657864,20:04:03,2017-12-16 20:04:03
16845,737045.8364975691,32.1110462951129,34.8078366583645,1,18.964000000000002,1,6,35.1,1.6,1.2,,670566.11228842,3554175.10889485,1.0,16.136,43,0.197334042882384,5.92002128647153,20:04:33,2017-12-16 20:04:33
16846,737045.837018287,32.1110627661331,34.8078410132058,1,18.965,1,6,36.1,1.6,1.2,,670566.4925811479,3554176.94190804,1.0,17.135,32,0.0416102907804235,1.87204698221125,20:05:18,2017-12-16 20:05:18
16847,737045.83753912,32.1111993780817,34.807653275772196,1,18.963,1,6,36.9,1.5,1.1,,670548.523230672,3554191.79067179,1.0,17.937,43,0.518012984950851,23.3105843227883,20:06:03,2017-12-16 20:06:03
16848,737045.837712616,32.111353922087005,34.8073731482219,1,18.962,1,6,36.9,1.4,1.1,,670521.802505814,3554208.48132924,1.0,17.938,41,2.10174524430185,31.505161212084698,20:06:18,2017-12-16 20:06:18
16849,737045.837885648,32.111367662309696,34.807301415964105,1,18.96,1,6,35.3,1.6,1.3,,670515.008185284,3554209.89115339,1.0,16.34,45,0.46415040863618,6.93904860911088,20:06:33,2017-12-16 20:06:33
16850,737045.838060185,32.1112883577483,34.807434989619395,1,18.962,1,6,35.9,1.4,1.1,,670527.759890253,3554201.31018795,1.0,16.938,43,1.01923518610609,15.3700666064799,20:06:48,2017-12-16 20:06:48
16851,737045.838927778,32.1111823223836,34.8076005270925,1,18.963,1,7,34.3,1.4,1.0,,670543.577495046,3554189.8162293,1.0,15.337,43,0.260841655872683,19.552690524216302,20:08:03,2017-12-16 20:08:03
16852,737045.839622107,32.1112319271355,34.807780171245305,1,18.963,1,7,39.7,1.4,1.0,,670560.436765304,3554195.60022559,1.0,20.737,41,0.29711367524459004,17.823849377923,20:09:03,2017-12-16 20:09:03
16853,737045.839969676,32.1114036938192,34.807975718923394,1,18.964000000000002,1,7,40.6,1.4,1.0,,670578.56944389,3554214.95335194,1.0,21.636,41,0.8831339172839069,26.5205115360357,20:09:33,2017-12-16 20:09:33
16854,737045.8401435191,32.1114645654188,34.8081385358985,1,18.968,1,8,36.5,2.0,0.9,,670593.819855704,3554221.95990332,1.0,17.532,39,1.11737233579861,16.7829324836951,20:09:48,2017-12-16 20:09:48
16855,737045.840316667,32.1114089678003,34.8081979835096,1,18.965999999999998,1,8,50.0,2.0,0.9,,670599.532861495,3554215.89000794,1.0,31.034000000000002,39,0.5571918626090961,8.33559026463207,20:10:03,2017-12-16 20:10:03
16856,737045.840490162,32.1113463350881,34.8082383838773,1,18.965999999999998,1,8,49.9,2.0,0.9,,670603.461634874,3554209.00998221,1.0,30.934,39,0.528535887335705,7.9227529511622095,20:10:18,2017-12-16 20:10:18
16857,737045.840663773,32.111348910166,34.8083818406428,1,18.967,1,8,43.0,2.0,0.9,,670616.993654788,3554209.52265697,1.0,24.033,39,0.902781869505442,13.5417280425816,20:10:33,2017-12-16 20:10:33
16858,737045.8408376159,32.1113543243047,34.8084259751052,1,18.969,1,9,46.9,1.9,0.9,,670621.1481793011,3554210.19281035,1.0,27.930999999999997,39,0.28017493962971096,4.208227593238259,20:10:48,2017-12-16 20:10:48
16859,737045.8410111109,32.111299200927704,34.8082739138213,1,18.967,1,8,46.8,2.0,0.9,,670606.901995384,3554203.84054784,0.7917867294114059,27.833000000000002,39,1.0405761792444201,15.5982369268738,20:11:03,2017-12-16 20:11:03
16860,737045.841184722,32.1112412232339,34.8082142315376,1,18.964000000000002,1,9,47.4,1.9,0.8,,670601.378145767,3554197.3181324997,1.20025347277302,28.436,43,0.5698140688250589,8.547211032375879,20:11:18,2017-12-16 20:11:18
16861,737045.841358102,32.1112892173937,34.808373212936694,1,18.968,1,8,52.3,2.0,0.9,,670616.2906010271,3554202.89093946,2.07290554420526,33.332,39,1.06273167245106,15.9197204533168,20:11:33,2017-12-16 20:11:33
16862,737045.8415319441,32.1114541657768,34.8085926897177,1,18.97,1,9,51.5,1.9,0.8,,670636.693839701,3554221.52613526,1.9028739828405,32.53,28,1.83972288840543,27.6326377838495,20:11:48,2017-12-16 20:11:48
16863,737045.841705903,32.111641523959996,34.8086581195327,1,18.968,1,8,54.2,2.5,1.0,,670642.5192205979,3554242.40191037,2.0067095917814197,35.232,39,1.44200437415566,21.673325743559605,20:12:03,2017-12-16 20:12:03
16864,737045.841878935,32.1117906966057,34.8086532038027,1,18.968,1,9,55.5,1.9,0.8,,670641.777753877,3554258.93268866,4.11312938834796,36.532,39,1.10684941151764,16.547398702188698,20:12:18,2017-12-16 20:12:18
16865,737045.8422263891,32.1118557490479,34.8086983967899,1,18.97,1,8,56.4,2.4,1.0,,670645.921149895,3554266.21654599,6.85745741210943,37.43,28,0.279143077656455,8.37987519124678,20:12:48,2017-12-16 20:12:48
16866,737045.842399884,32.111772152153,34.808680648452395,1,18.97,1,8,57.2,2.0,0.9,,670644.401974901,3554256.92016138,8.246283371094531,38.23,28,0.6283986188398399,9.419695296409198,20:13:03,2017-12-16 20:13:03
16867,737045.842573611,32.1116074030206,34.8085715839647,1,18.968,1,9,61.9,1.9,0.8,,670634.417107192,3554238.48190689,6.84071734256624,42.931999999999995,39,1.3969509256969899,20.9682333947118,20:13:18,2017-12-16 20:13:18
16868,737045.842747338,32.1115022080322,34.8084812487057,1,18.968,1,8,63.2,2.4,1.0,,670626.088700086,3554226.6760115996,4.1490270996136305,44.232,39,0.962550973362514,14.4478901101713,20:13:33,2017-12-16 20:13:33
16869,737045.8429212959,32.111555227972104,34.8084243589838,1,18.968,1,8,60.8,2.4,1.0,,670620.621845585,3554232.4641599,2.6141394237780897,41.832,39,0.52972261461373,7.96173089764436,20:13:48,2017-12-16 20:13:48
16870,737045.8430942129,32.111714562532,34.8083775445202,1,18.968,1,9,58.9,1.8,0.8,,670615.907889894,3554250.05522047,1.59698214331521,39.931999999999995,39,1.2189907115257501,18.2117212301948,20:14:03,2017-12-16 20:14:03
16871,737045.843268171,32.1118610359443,34.8083539193222,1,18.967,1,7,54.5,1.4,1.0,,670613.406043038,3554266.25710914,0.8336397235080141,35.533,39,1.0907461444518,16.393914551110598,20:14:18,2017-12-16 20:14:18
16872,737045.843441204,32.1119667547113,34.8083320451448,1,18.968,1,9,56.0,1.8,0.8,,670611.1452620829,3554277.94336062,0.903714608736292,37.032,39,0.7961822193562679,11.9029241793762,20:14:33,2017-12-16 20:14:33
16873,737045.8436153941,32.112009318828896,34.8082598431903,1,18.967,1,8,53.5,2.0,0.9,,670604.253019909,3554282.54804507,0.9889777144802192,34.533,39,0.550758508804114,8.288915557501921,20:14:48,2017-12-16 20:14:48
16874,737045.8437885421,32.1120226300331,34.808131211925605,1,18.965999999999998,1,7,52.8,1.4,1.0,,670592.090489479,3554283.82014867,0.976434575120166,33.834,39,0.8174381964924341,12.228875419526801,20:15:03,2017-12-16 20:15:03
16875,737045.843962384,32.1120133766998,34.8080555966375,1,18.965,1,9,58.7,1.8,0.8,,670584.972577195,3554282.67451245,0.40750432419009996,39.735,39,0.47999457674482104,7.20951854270721,20:15:18,2017-12-16 20:15:18
16876,737045.844135995,32.1119963679544,34.808078147595,1,18.965999999999998,1,9,57.4,1.8,0.8,,670587.132149878,3554280.82448412,0.8983935855690091,38.434,39,0.189576827061975,2.84365240592962,20:15:33,2017-12-16 20:15:33
16877,737045.8443097221,32.1119928969305,34.808112954179,1,18.965999999999998,1,7,58.0,1.4,1.1,,670590.422989447,3554280.49477063,2.4361902867541,39.034,39,0.220340808498552,3.3073155355632697,20:15:48,2017-12-16 20:15:48
16878,737045.844483102,32.111917070035894,34.808132695546,1,18.965999999999998,1,9,66.3,1.8,0.8,,670592.426878392,3554272.11920844,4.0906260294879,47.333999999999996,39,0.574896258211752,8.611945948012039,20:16:03,2017-12-16 20:16:03
16879,737045.84465706,32.1118689072476,34.808200331995,1,18.967,1,7,61.4,1.3,1.0,,670598.898732111,3554266.88656955,7.11395536511086,42.433,39,0.5537314539631141,8.322583753065599,20:16:18,2017-12-16 20:16:18
16880,737045.8448303241,32.11203049998689,34.8084492451651,1,18.968,1,9,68.0,1.8,0.8,,670622.085751815,3554285.19632016,9.773802194468171,49.032,39,1.9735888263162402,29.5446247299541,20:16:33,2017-12-16 20:16:33
16881,737045.8450041671,32.1124702616219,34.8088008207475,1,18.97,1,9,67.4,1.8,0.8,,670654.442264167,3554334.50895031,11.6860816494599,48.43,34,3.9267863167807002,58.9803304780461,20:16:48,2017-12-16 20:16:48
16882,737045.8451777779,32.113153049601806,34.8091080342775,1,18.974,1,8,64.0,2.3,1.0,,670682.160041406,3554410.69541617,11.806270648322599,45.026,35,5.40479324555417,81.0718986833125,20:17:03,2017-12-16 20:17:03
16883,737045.845351273,32.1137795439874,34.8093800604576,1,18.973,1,9,60.4,1.8,0.8,,670706.661930044,3554480.58502875,10.9221060927327,41.427,30,4.94063469299075,74.0601140479314,20:17:18,2017-12-16 20:17:18
16884,737045.845524537,32.1143305417534,34.8095657983542,1,18.975,1,9,57.2,1.8,0.8,,670723.16199831,3554541.96775872,10.5826465857573,38.225,30,4.2459396390163,63.5617163960739,20:17:33,2017-12-16 20:17:33
16885,737045.8456986109,32.1148478541515,34.8096234168952,1,18.977,1,7,57.6,1.4,1.0,,670727.635482604,3554599.41281875,8.97863322453353,38.623000000000005,24,3.8310492759172403,57.61898110979529,20:17:48,2017-12-16 20:17:48
16886,737045.846045833,32.115099199802195,34.8096233848602,1,18.975,1,7,58.6,1.4,1.0,,670727.1644089429,3554627.27913127,8.36088942402127,39.625,36,0.929009797598001,27.87029392794,20:18:18,2017-12-16 20:18:18
16887,737045.846219329,32.1151259306274,34.8096124260888,1,18.975,1,8,60.8,2.2,1.0,,670726.080586167,3554630.22537484,10.8299366745114,41.825,33,0.20942435588421102,3.13927109470432,20:18:33,2017-12-16 20:18:33
16888,737045.846393056,32.1151399334595,34.8095997700084,1,18.977,1,8,57.6,2.2,1.0,,670724.8603113721,3554631.75779259,12.6773421891694,38.623000000000005,22,0.13050778344725097,1.95892182954323,20:18:48,2017-12-16 20:18:48
16889,737045.8465663191,32.1152361071058,34.8096339178581,1,18.976,1,7,56.9,1.4,1.0,,670727.903330249,3554642.47455866,12.7866436620507,37.924,22,0.7441832758664828,11.140423639721199,20:19:03,2017-12-16 20:19:03
16890,737045.8467399309,32.1154907106648,34.809602083921696,1,18.975,1,6,56.2,1.5,1.2,,670724.425438069,3554670.65167106,9.414370156826779,37.225,36,1.8927292431524099,28.3909386472861,20:19:18,2017-12-16 20:19:18
16891,737045.8477819441,32.1156050088736,34.80959511458639,1,18.977999999999998,1,7,55.4,1.4,1.0,,670723.55498597,3554683.31271945,7.062325162003289,36.422,22,0.140963401996486,12.690935081743698,20:20:48,2017-12-16 20:20:48
16892,737045.8479552079,32.115412103793396,34.8096674456332,1,18.975,1,7,54.4,1.5,1.2,,670730.739183019,3554662.04022002,7.84130514784119,35.425,36,1.4998585307240901,22.452882204939606,20:21:03,2017-12-16 20:21:03
16893,737045.848129167,32.1151052381961,34.809630809477895,1,18.977,1,8,54.1,1.9,0.9,,670727.85373468,3554627.96036712,5.940237357915031,35.123000000000005,22,2.2755679502779302,34.2017862926772,20:21:18,2017-12-16 20:21:18
16894,737045.8483024309,32.1148393932162,34.809614667093705,1,18.975,1,10,52.0,1.6,0.8,,670726.825624195,3554598.46089882,3.8139559309747897,33.025,33,1.97176877983285,29.5173786340978,20:21:33,2017-12-16 20:21:33
16895,737045.848476273,32.1147313976356,34.8096009212553,1,18.976,1,9,51.6,1.7,0.8,,670725.729697478,3554586.46578559,3.03995173274689,32.624,33,0.801935655625716,12.0450735474983,20:21:48,2017-12-16 20:21:48
16896,737045.848649653,32.1147860750305,34.809501262312196,1,18.976,1,8,47.4,2.1,1.0,,670716.22425216,3554592.36985813,2.3809552203584903,28.424,22,0.746982462276787,11.189797284906302,20:22:03,2017-12-16 20:22:03
16897,737045.848823264,32.1147919925589,34.8094397796625,1,18.974,1,8,46.4,2.1,1.0,,670710.411848237,3554592.92849401,2.70607581036635,27.426,33,0.3892791823587,5.8391877353805,20:22:18,2017-12-16 20:22:18
16898,737045.848996759,32.1147238959408,34.809394530226896,1,18.974,1,8,48.3,2.1,1.0,,670706.268989466,3554585.30700622,1.30769825391526,29.326,33,0.578698881945834,8.67469624036805,20:22:33,2017-12-16 20:22:33
16899,737045.849170718,32.114731720204304,34.8094347815935,1,18.975,1,8,48.8,2.1,1.0,,670710.052465621,3554586.23825707,0.6800711672315779,29.825,33,0.259241405884362,3.8963983304419703,20:22:48,2017-12-16 20:22:48
16900,737045.84951794,32.1147878911277,34.809504610950306,1,18.975,1,8,48.1,2.1,1.0,,670716.536841613,3554592.57651319,1.0,29.125,33,0.302251960196048,9.06755880588143,20:23:18,2017-12-16 20:23:18
16901,737045.849691204,32.1147713088262,34.8094929723923,1,18.975,1,8,49.1,1.8,1.0,,670715.469526323,3554590.7196111,1.0,30.125,33,0.143071877557914,2.14178600704198,20:23:33,2017-12-16 20:23:33
16902,737045.849865162,32.114739828973796,34.809464345485395,1,18.975,1,8,51.1,2.0,1.0,,670712.826961172,3554587.18411553,1.0,32.125,33,0.293675415511698,4.41394149514082,20:23:48,2017-12-16 20:23:48
16903,737045.8500385421,32.1147450797909,34.8093751992015,1,18.974,1,8,51.4,2.0,1.0,,670704.405507095,3554587.62499898,1.0,32.426,33,0.562949722117763,8.4329868373241,20:24:03,2017-12-16 20:24:03
16904,737045.8502119209,32.114794912589005,34.8092643439306,1,18.974,1,9,51.1,1.7,0.8,,670693.852632114,3554592.97423577,1.0,32.126,33,0.789800328822675,11.8312089257637,20:24:18,2017-12-16 20:24:18
16905,737045.850385532,32.11492258388439,34.8092512190376,1,18.973,1,7,51.9,1.4,1.1,,670692.376495175,3554607.10818686,1.0,32.927,33,0.94738834818812,14.2108252228218,20:24:33,2017-12-16 20:24:33
16906,737045.8505592591,32.1149909660353,34.809321102753,1,18.975,1,6,51.8,1.4,1.1,,670698.843260657,3554614.80036084,0.951338258290201,32.825,33,0.6695075453478809,10.049308255671699,20:24:48,2017-12-16 20:24:48
16907,737045.850733565,32.1149313347692,34.8094482592717,1,18.975,1,6,49.5,1.6,1.3,,670710.9525135889,3554608.39061916,1.04680144901919,30.525,33,0.9097643341757099,13.7010508726862,20:25:03,2017-12-16 20:25:03
16908,737045.850906597,32.1148490274352,34.8094900249438,1,18.975,1,9,50.0,1.8,0.9,,670715.046695939,3554599.33150015,1.2507498793114298,31.025,33,0.6649716515288211,9.941326190355882,20:25:18,2017-12-16 20:25:18
16909,737045.851080208,32.1147284194358,34.8094515227911,1,18.975,1,9,53.8,1.8,0.9,,670711.638280039,3554585.89883487,1.32722082675836,34.825,33,0.923889833524293,13.858347502864401,20:25:33,2017-12-16 20:25:33
16910,737045.851253588,32.1146645147469,34.8094176168506,1,18.974,1,8,51.2,2.0,1.0,,670708.557965733,3554578.76007603,1.2507498793114298,32.226,33,0.519023602322791,7.77497356279541,20:25:48,2017-12-16 20:25:48
16911,737045.851427431,32.1146950296965,34.8093844821789,1,18.975,1,10,51.4,1.6,0.8,,670705.374620839,3554582.09072121,1.04680144901919,32.425,33,0.30674194723008197,4.60726404739583,20:26:03,2017-12-16 20:26:03
16912,737045.851774537,32.1147229487053,34.8093848376467,1,18.974,1,6,50.5,1.5,1.2,,670705.356179153,3554585.18662816,0.951338258290201,31.526,33,0.10323314037957901,3.09596187998358,20:26:33,2017-12-16 20:26:33
16913,737045.851948495,32.1147776696083,34.8094035423223,1,18.975,1,8,49.6,2.0,1.0,,670707.0192307071,3554591.2831029,1.0,30.625,33,0.420441522627327,6.319236085088731,20:26:48,2017-12-16 20:26:48
16914,737045.852121875,32.1147737325057,34.8094524786735,1,18.975,1,7,47.7,1.4,1.1,,670711.644102733,3554590.92415004,1.0,28.725,33,0.309664947873438,4.638780919144099,20:27:03,2017-12-16 20:27:03
16915,737045.852295602,32.1147652795342,34.8095094261031,1,18.975,1,9,44.6,1.7,0.8,,670717.03329422,3554590.07722637,1.0,25.625,33,0.36344660823037395,5.455333589537919,20:27:18,2017-12-16 20:27:18
16916,737045.852469097,32.1148051281586,34.809502872112105,1,18.975,1,9,40.4,1.7,0.9,,670716.340672001,3554594.48480451,1.0,21.425,33,0.29764288146682394,4.461666793187691,20:27:33,2017-12-16 20:27:33
16917,737045.8526428241,32.1148323357315,34.809465161827504,1,18.975,1,10,40.0,1.6,0.8,,670712.731741425,3554597.44151167,1.0,21.025,33,0.31082330912016704,4.6654578698937,20:27:48,2017-12-16 20:27:48
16918,737045.8528163191,32.114806196230695,34.8094251874516,1,18.974,1,10,43.6,1.6,0.8,,670709.008508381,3554594.48011233,1.0,24.625999999999998,33,0.317368044641984,4.7573469891833495,20:28:03,2017-12-16 20:28:03
16919,737045.8529899309,32.114734427445,34.8094059624245,1,18.975,1,9,44.5,1.7,0.8,,670707.328101479,3554586.4927363,1.0,25.525,33,0.5441484400826461,8.1622266012397,20:28:18,2017-12-16 20:28:18
16920,737045.853163194,32.1147205051501,34.8094279883143,1,18.974,1,6,42.7,1.5,1.2,,670709.4323464279,3554584.98409359,1.0,23.726,33,0.172957871712083,2.58917933952988,20:28:33,2017-12-16 20:28:33
16921,737045.853337268,32.1147559963703,34.8093970847156,1,18.975,1,8,38.1,1.8,1.0,,670706.450257395,3554588.86998649,1.0,19.125,33,0.32568263969628003,4.898266901032049,20:28:48,2017-12-16 20:28:48
16922,737045.8535107641,32.1147910752695,34.809351703114096,1,18.975,1,7,39.1,1.4,1.1,,670702.102821651,3554592.68722454,1.0,20.125,33,0.38595438559622497,5.78545624008741,20:29:03,2017-12-16 20:29:03
16923,737045.8536842591,32.1148354945375,34.8093604706394,1,18.973,1,7,38.0,1.4,1.1,,670702.847404274,3554597.6258234,1.0,19.027,33,0.333182993734513,4.99441307608035,20:29:18,2017-12-16 20:29:18
16924,737045.853858218,32.1148451297043,34.8093943798355,1,18.975,1,8,36.0,1.9,1.0,,670706.029069492,3554598.74779546,1.0,17.025,33,0.224464041449054,3.3736945429792797,20:29:33,2017-12-16 20:29:33
16925,737045.854031713,32.1148034849881,34.809452750766695,1,18.975,1,8,35.4,1.9,1.0,,670711.614377969,3554594.22319978,1.0,16.425,33,0.47952103895612797,7.1880203739523605,20:29:48,2017-12-16 20:29:48
16926,737045.854205208,32.1147319724734,34.8094636712178,1,18.975,1,10,42.3,1.6,0.8,,670712.777967366,3554586.31200715,0.815616236866871,23.325,33,0.533442692601927,7.99630596210289,20:30:03,2017-12-16 20:30:03
16927,737045.8543787041,32.1146837760811,34.8094245093408,1,18.974,1,9,49.0,1.7,0.9,,670709.17246499,3554580.90647709,1.1773349450108899,30.026,33,0.43346537226017795,6.49764593018007,20:30:18,2017-12-16 20:30:18
16928,737045.8545525459,32.1146988712757,34.8094079849611,1,18.975,1,9,50.0,1.7,1.0,,670707.585147909,3554582.55387574,1.9501140881545702,31.025,33,0.15230918377094502,2.2876839402396003,20:30:33,2017-12-16 20:30:33
16929,737045.854725694,32.1147181320681,34.8093978244249,1,18.974,1,10,56.1,1.6,0.8,,670706.59055586,3554584.67319342,1.77248080380388,37.126,33,0.156490235719519,2.34109392636401,20:30:48,2017-12-16 20:30:48
16930,737045.854899421,32.1146775941325,34.8094336285672,1,18.975,1,9,50.5,1.6,0.8,,670710.044449361,3554580.23554366,2.39963491485525,31.525,33,0.374640538998431,5.62335449036646,20:31:03,2017-12-16 20:31:03
16931,737045.8550731479,32.114609852173096,34.809476786088,1,18.974,1,9,51.5,1.7,1.0,,670714.242851882,3554572.79347373,3.5857495433912003,32.525999999999996,33,0.569263608926854,8.54464676999209,20:31:18,2017-12-16 20:31:18
16932,737045.855246759,32.114577080865395,34.8094537763291,1,18.976,1,9,51.9,1.7,1.0,,670712.132710441,3554569.12369831,3.9924384583412897,32.924,24,0.282213068240289,4.23319602360433,20:31:33,2017-12-16 20:31:33
16933,737045.85542037,32.1146349350797,34.809403280139,1,18.974,1,8,50.7,1.8,1.2,,670707.260254656,3554575.45789852,3.37579540663966,31.726,33,0.532761851081091,7.99142776621637,20:31:48,2017-12-16 20:31:48
16934,737045.855593866,32.1147704901362,34.809367475072605,1,18.974,1,8,48.6,1.8,0.9,,670703.629361053,3554590.42997055,1.2747557593018102,29.625999999999998,33,1.02775506729021,15.406048458680301,20:32:03,2017-12-16 20:32:03
16935,737045.855767593,32.1148539488156,34.8094054516801,1,18.975,1,10,52.4,1.5,0.8,,670707.0573662079,3554599.74310382,0.23819142288723896,33.425,33,0.661158873454638,9.92399469055412,20:32:18,2017-12-16 20:32:18
16936,737045.8559410879,32.1148482640443,34.8094950954213,1,18.975,1,10,51.7,1.5,0.8,,670715.526557666,3554599.25489938,0.8875215081915909,32.725,33,0.5659273515487829,8.48325099971626,20:32:33,2017-12-16 20:32:33
16937,737045.856114699,32.114840232235,34.8095103998876,1,18.975,1,9,50.2,1.6,0.8,,670716.985612646,3554598.38867698,1.31515222739436,31.225,33,0.113121030360785,1.69681545541177,20:32:48,2017-12-16 20:32:48
16938,737045.856288542,32.1148583137027,34.8094627829296,1,18.975,1,8,54.1,1.7,1.0,,670712.458902074,3554600.31788529,1.3997783506478798,35.125,33,0.327607586083865,4.92066594297966,20:33:03,2017-12-16 20:33:03
16939,737045.8564620371,32.114837988407196,34.809388311447,1,18.974,1,7,53.0,1.4,1.1,,670705.469764898,3554597.94643299,1.37962486679603,34.025999999999996,33,0.4923617743711621,7.380502997823731,20:33:18,2017-12-16 20:33:18
16940,737045.85663588,32.114793892512395,34.8093568861774,1,18.974,1,6,52.9,1.4,1.1,,670702.586640168,3554593.00778172,1.50526802979688,33.926,33,0.38073409508080197,5.718626108113639,20:33:33,2017-12-16 20:33:33
16941,737045.856809028,32.1147632926366,34.809394656242105,1,18.975,1,7,54.4,1.3,0.9,,670706.2075260361,3554589.67506562,1.63739424478921,35.425,33,0.328954513528187,4.9211595223816795,20:33:48,2017-12-16 20:33:48
16942,737045.856983218,32.1147709186725,34.809443797248804,1,18.975,1,9,53.5,1.5,0.8,,670710.830179261,3554590.59842662,1.635613332794,34.525,33,0.31322063469732003,4.71397055219466,20:34:03,2017-12-16 20:34:03
16943,737045.857330208,32.1148013729187,34.809462165872695,1,18.975,1,8,49.4,1.8,1.0,,670712.506701931,3554594.00395762,1.2447717822756001,30.425,33,0.126612269309289,3.7958358338924802,20:34:33,2017-12-16 20:34:33
16944,737045.857503819,32.1147910688379,34.8094441704425,1,18.975,1,8,49.9,1.6,0.9,,670710.827873793,3554592.83304031,0.945730640968014,30.925,33,0.136455304154986,2.0468295623248003,20:34:48,2017-12-16 20:34:48
16945,737045.857677315,32.1147681636569,34.8093999428943,1,18.975,1,9,48.4,1.6,0.9,,670706.697295021,3554590.22348674,0.9690334370937641,29.425,33,0.325940085390818,4.88584188000837,20:35:03,2017-12-16 20:35:03
16946,737045.85785081,32.114774791482894,34.809389748516104,1,18.974,1,10,51.8,1.5,0.8,,670705.723032228,3554590.94215052,1.0,32.826,33,0.0807636278167938,1.21064678097374,20:35:18,2017-12-16 20:35:18
16947,737045.858024537,32.1147524706178,34.8094105105849,1,18.974,1,9,50.2,1.7,1.0,,670707.7236619929,3554588.50036638,1.0,31.226,33,0.210307247278784,3.1567117816545402,20:35:33,2017-12-16 20:35:33
